song_name,total_verse,round1,round2,round3,round4,round5
last_train_home,"[Verse 1]If you wanna roll meThen you gotta roll me all night longAnd if you wanna use meThen you gotta use me till I'm gone[Chorus]I'm not a fallen angel, I just fell behindI'm out of luck and I'm out of timeIf you don't wanna love me, let me goI'm runnin' for the last trainI'm runnin' for the last train home[Verse 2]If you wanna know meThen you gotta know me through and through(Da-da-da, da-da-daDa-da-da, da-da-da)And if you're gonna hurt meThen you gotta hold me next to you(Da-da-da, da-da-daDa-da-da, da-da-da)[Chorus]No matter how you work it, things go wrongI put my heart where it don't belongSo if you're comin' with me, let me knowMaybe you're the last trainMaybe you're the last train home[Outro]I'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderOh-yeahOh-uh-uh-uh","If you wanna roll meThen you gotta roll me all night longAnd if you wanna use meThen you gotta use me till I'm goneI'm not a fallen angel, I just fell behindI'm out of luck and I'm out of timeIf you don't wanna love me, let me goI'm runnin' for the last trainI'm runnin' for the last train homeIf you wanna know meThen you gotta know me through and through(Da-da-da, da-da-daDa-da-da, da-da-da)And if you're gonna hurt meThen you gotta hold me next to you(Da-da-da, da-da-daDa-da-da, da-da-da)No matter how you work it, things go wrongI put my heart where it don't belongSo if you're comin' with me, let me knowMaybe you're the last trainMaybe you're the last train homeI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderI'm on the last train runnin'I'm on the last train runnin'And I surrender, and I surrenderOh-yeahOh-uh-uh-uh",If you wanna roll meThen you gotta roll me all night longAnd if you wanna use meThen you gotta use me till Im goneIm not a fallen angel I just fell behindIm out of luck and Im out of timeIf you dont wanna love me let me goIm runnin for the last trainIm runnin for the last train homeIf you wanna know meThen you gotta know me through and throughDadada dadadaDadada dadadaAnd if youre gonna hurt meThen you gotta hold me next to youDadada dadadaDadada dadadaNo matter how you work it things go wrongI put my heart where it dont belongSo if youre comin with me let me knowMaybe youre the last trainMaybe youre the last train homeIm on the last train runninIm on the last train runninAnd I surrender and I surrenderIm on the last train runninIm on the last train runninAnd I surrender and I surrenderIm on the last train runninIm on the last train runninAnd I surrender and I surrenderIm on the last train runninIm on the last train runninAnd I surrender and I surrenderOhyeahOhuhuhuh,If you wanna roll me Then you gotta roll me all night long And if you wanna use me Then you gotta use me till  Im gone Im not a fallen angel  I just fell behind Im out of luck and  Im out of time If you dont wanna love me let me go Im runnin for the last train Im runnin for the last train home If you wanna know me Then you gotta know me through and through Dadada dadada Dadada dadada And if youre gonna hurt me Then you gotta hold me next to you Dadada dadada Dadada dadada No matter how you work it things go wrong I put my heart where it dont belong So if youre comin with me let me know Maybe youre the last train Maybe youre the last train home Im on the last train runnin Im on the last train runnin And  I surrender and  I surrender Im on the last train runnin Im on the last train runnin And  I surrender and  I surrender Im on the last train runnin Im on the last train runnin And  I surrender and  I surrender Im on the last train runnin Im on the last train runnin And  I surrender and  I surrender Ohyeah Ohuhuhuh,if you wanna roll me then you gotta roll me all night long and if you wanna use me then you gotta use me till  im gone im not a fallen angel  i just fell behind im out of luck and  im out of time if you dont wanna love me let me go im runnin for the last train im runnin for the last train home if you wanna know me then you gotta know me through and through dadada dadada dadada dadada and if youre gonna hurt me then you gotta hold me next to you dadada dadada dadada dadada no matter how you work it things go wrong i put my heart where it dont belong so if youre comin with me let me know maybe youre the last train maybe youre the last train home im on the last train runnin im on the last train runnin and  i surrender and  i surrender im on the last train runnin im on the last train runnin and  i surrender and  i surrender im on the last train runnin im on the last train runnin and  i surrender and  i surrender im on the last train runnin im on the last train runnin and  i surrender and  i surrender ohyeah ohuhuhuh,wanna roll get roll night long wanna use get use go fallen angel fall luck time wanna love let go runnin last train runnin last train home wanna know get know dadada dadada dadada dadada go hurt get hold next dadada dadada dadada dadada matter work thing go wrong put heart belong comin let know maybe last train maybe last train home last train runnin last train runnin surrender surrender last train runnin last train runnin surrender surrender last train runnin last train runnin surrender surrender last train runnin last train runnin surrender surrender
shouldnt_matter_but_it_does,"[Verse 1]Shoulda been openShoulda done moreShoulda learned a lesson from the year beforeShoulda been honestShoulda just criedShoulda told me there was nothing left inside[Chorus]Now the road keeps rolling on foreverAnd the years keep pulling us apartWe lost something, I still wonder what it wasIt shouldn't matterShouldn't matter, but it does[Verse 2]You shoulda just brokenYou shoulda come cleanYou shoulda been sad instead of being so fucking meanIt shouldn't be easyBut it shouldn't be hardYou shouldn't be a stranger in your own backyard[Chorus]Now the road keeps rolling on foreverAnd the years keep pulling us apartI know it's over, I'm just saying this becauseIt shouldn't matterShouldn't matter, but it does[Verse 3]I shouldn't be angryI shouldn't hold onI shouldn't leave you messages in every little songIt could have been alwaysIt could have been meWe could have been busy naming baby number three[Chorus]Now the road keeps rolling on foreverAnd the years keep pulling us apartIf it's on someone then I blame the both of usIt shouldn't matterShouldn't matter, but itShouldn't matterShouldn't matter, but itShouldn't matterShouldn't matter, but it does","Shoulda been openShoulda done moreShoulda learned a lesson from the year beforeShoulda been honestShoulda just criedShoulda told me there was nothing left insideNow the road keeps rolling on foreverAnd the years keep pulling us apartWe lost something, I still wonder what it wasIt shouldn't matterShouldn't matter, but it doesYou shoulda just brokenYou shoulda come cleanYou shoulda been sad instead of being so fucking meanIt shouldn't be easyBut it shouldn't be hardYou shouldn't be a stranger in your own backyardNow the road keeps rolling on foreverAnd the years keep pulling us apartI know it's over, I'm just saying this becauseIt shouldn't matterShouldn't matter, but it doesI shouldn't be angryI shouldn't hold onI shouldn't leave you messages in every little songIt could have been alwaysIt could have been meWe could have been busy naming baby number threeNow the road keeps rolling on foreverAnd the years keep pulling us apartIf it's on someone then I blame the both of usIt shouldn't matterShouldn't matter, but itShouldn't matterShouldn't matter, but itShouldn't matterShouldn't matter, but it does",Shoulda been openShoulda done moreShoulda learned a lesson from the year beforeShoulda been honestShoulda just criedShoulda told me there was nothing left insideNow the road keeps rolling on foreverAnd the years keep pulling us apartWe lost something I still wonder what it wasIt shouldnt matterShouldnt matter but it doesYou shoulda just brokenYou shoulda come cleanYou shoulda been sad instead of being so fucking meanIt shouldnt be easyBut it shouldnt be hardYou shouldnt be a stranger in your own backyardNow the road keeps rolling on foreverAnd the years keep pulling us apartI know its over Im just saying this becauseIt shouldnt matterShouldnt matter but it doesI shouldnt be angryI shouldnt hold onI shouldnt leave you messages in every little songIt could have been alwaysIt could have been meWe could have been busy naming baby number threeNow the road keeps rolling on foreverAnd the years keep pulling us apartIf its on someone then I blame the both of usIt shouldnt matterShouldnt matter but itShouldnt matterShouldnt matter but itShouldnt matterShouldnt matter but it does,Shoulda been open Shoulda done more Shoulda learned a lesson from the year before Shoulda been honest Shoulda just cried Shoulda told me there was nothing left inside Now the road keeps rolling on forever And the years keep pulling us apart We lost something  I still wonder what it was It shouldnt matter Shouldnt matter but it does You shoulda just broken You shoulda come clean You shoulda been sad instead of being so fucking mean It shouldnt be easy But it shouldnt be hard You shouldnt be a stranger in your own backyard Now the road keeps rolling on forever And the years keep pulling us apart I know its over  Im just saying this because It shouldnt matter Shouldnt matter but it does I shouldnt be angry I shouldnt hold on I shouldnt leave you messages in every little song It could have been always It could have been me We could have been busy naming baby number three Now the road keeps rolling on forever And the years keep pulling us apart If its on someone then  I blame the both of us It shouldnt matter Shouldnt matter but it Shouldnt matter Shouldnt matter but it Shouldnt matter Shouldnt matter but it does,shoulda been open shoulda done more shoulda learned a lesson from the year before shoulda been honest shoulda just cried shoulda told me there was nothing left inside now the road keeps rolling on forever and the years keep pulling us apart we lost something  i still wonder what it was it shouldnt matter shouldnt matter but it does you shoulda just broken you shoulda come clean you shoulda been sad instead of being so fucking mean it shouldnt be easy but it shouldnt be hard you shouldnt be a stranger in your own backyard now the road keeps rolling on forever and the years keep pulling us apart i know its over  im just saying this because it shouldnt matter shouldnt matter but it does i shouldnt be angry i shouldnt hold on i shouldnt leave you messages in every little song it could have been always it could have been me we could have been busy naming baby number three now the road keeps rolling on forever and the years keep pulling us apart if its on someone then  i blame the both of us it shouldnt matter shouldnt matter but it shouldnt matter shouldnt matter but it shouldnt matter shouldnt matter but it does,shoulda open shoulda do shoulda learn lesson year shoulda honest shoulda cry shoulda tell leave inside road keep roll forever year keep pull apart lose still wonder matter matter shoulda break shoulda come clean shoulda sad instead mean easy hard stranger backyard road keep roll forever year keep pull apart know say matter matter angry hold leave message little song always busy name baby number road keep roll forever year keep pull apart blame matter matter matter matter matter matter
wild_blue,"[Verse 1]Never seen the sun beforeLaying on the ocean floorWalking through the wildernessAnd living off the loneliness, oh[Chorus]Wild blue deeper than I ever knewWild blue on a bed of greyOh baby, what a wild blueI found myself when I lost you[Verse 2]Yeah, yeahAll the tears I meant to cryDance across the evenin’ skyAnd in my sorrow, I can seeThat missing you belongs to me, oh[Chorus]Wild blue deeper than I ever knewWild blue on a bed of greyOh baby, what a wild blueI found myself when I lost you[Instrumental Bridge][Chorus]Wild blue deeper than I ever knewIt's a wild blue since you went awayOh baby, what a wild blueI found myself when I lost you[Outro]And you'll never knowThe unlikely beauty in letting you go","Never seen the sun beforeLaying on the ocean floorWalking through the wildernessAnd living off the loneliness, ohWild blue deeper than I ever knewWild blue on a bed of greyOh baby, what a wild blueI found myself when I lost youYeah, yeahAll the tears I meant to cryDance across the evenin’ skyAnd in my sorrow, I can seeThat missing you belongs to me, ohWild blue deeper than I ever knewWild blue on a bed of greyOh baby, what a wild blueI found myself when I lost youWild blue deeper than I ever knewIt's a wild blue since you went awayOh baby, what a wild blueI found myself when I lost youAnd you'll never knowThe unlikely beauty in letting you go",Never seen the sun beforeLaying on the ocean floorWalking through the wildernessAnd living off the loneliness ohWild blue deeper than I ever knewWild blue on a bed of greyOh baby what a wild blueI found myself when I lost youYeah yeahAll the tears I meant to cryDance across the evenin skyAnd in my sorrow I can seeThat missing you belongs to me ohWild blue deeper than I ever knewWild blue on a bed of greyOh baby what a wild blueI found myself when I lost youWild blue deeper than I ever knewIts a wild blue since you went awayOh baby what a wild blueI found myself when I lost youAnd youll never knowThe unlikely beauty in letting you go,Never seen the sun before Laying on the ocean floor Walking through the wilderness And living off the loneliness oh Wild blue deeper than  I ever knew Wild blue on a bed of grey Oh baby what a wild blue I found myself when  I lost you Yeah yeah All the tears  I meant to cry Dance across the evenin sky And in my sorrow  I can see That missing you belongs to me oh Wild blue deeper than  I ever knew Wild blue on a bed of grey Oh baby what a wild blue I found myself when  I lost you Wild blue deeper than  I ever knew Its a wild blue since you went away Oh baby what a wild blue I found myself when  I lost you And youll never know The unlikely beauty in letting you go,never seen the sun before laying on the ocean floor walking through the wilderness and living off the loneliness oh wild blue deeper than  i ever knew wild blue on a bed of grey oh baby what a wild blue i found myself when  i lost you yeah yeah all the tears  i meant to cry dance across the evenin sky and in my sorrow  i can see that missing you belongs to me oh wild blue deeper than  i ever knew wild blue on a bed of grey oh baby what a wild blue i found myself when  i lost you wild blue deeper than  i ever knew its a wild blue since you went away oh baby what a wild blue i found myself when  i lost you and youll never know the unlikely beauty in letting you go,never see sun lay ocean floor walk wilderness live loneliness wild blue deeply ever know wild blue bed grey baby wild blue find lose tear mean cry dance evenin sky sorrow see miss belong wild blue deeply ever know wild blue bed grey baby wild blue find lose wild blue deeply ever know wild blue go away baby wild blue find lose never know unlikely beauty let go
why_you_no_love_me,"[Verse 1]Help me understand itWoke up empty-handedNever heard you say goodbyeDo you remember summer said she'd go foreverThen you turn as cold as the weatherAnd left me here to cry and cryTell me[Chorus]Why you no love me?Why you no love me?Why you no even care?Why you no love me?Why you no love me?Why you no will be there?[Verse 2]Shattered, come to find that none of it matteredEmpty like the promise you made meFlat out on the floor, oh noHurt me once, I let it beHurt me twice, you're dead to meThree times makes you familyWhy can't you see I'm yours?Tell me[Chorus]Why you no love me?Why you no love me? (Why you no love me?)Why you no even care?(Don't you know I want you? Ooh)Why you no love me? (Why you no love me?)Why you no love me? (Why you no love me?)Why you no will be there?[Instrumental Solo][Outro]Why you no love me?Why you no love me?Why you no even care?(Don't you know I want you? Ooh)Why you no love me? (Why you no love me, baby?)Why you no love me? (Why you no love me, girl?)Why you no will be there? (Why you no will be there?)Why you no will be?Why you no will be there?","Help me understand itWoke up empty-handedNever heard you say goodbyeDo you remember summer said she'd go foreverThen you turn as cold as the weatherAnd left me here to cry and cryTell meWhy you no love me?Why you no love me?Why you no even care?Why you no love me?Why you no love me?Why you no will be there?Shattered, come to find that none of it matteredEmpty like the promise you made meFlat out on the floor, oh noHurt me once, I let it beHurt me twice, you're dead to meThree times makes you familyWhy can't you see I'm yours?Tell meWhy you no love me?Why you no love me? (Why you no love me?)Why you no even care?(Don't you know I want you? Ooh)Why you no love me? (Why you no love me?)Why you no love me? (Why you no love me?)Why you no will be there?Why you no love me?Why you no love me?Why you no even care?(Don't you know I want you? Ooh)Why you no love me? (Why you no love me, baby?)Why you no love me? (Why you no love me, girl?)Why you no will be there? (Why you no will be there?)Why you no will be?Why you no will be there?",Help me understand itWoke up emptyhandedNever heard you say goodbyeDo you remember summer said shed go foreverThen you turn as cold as the weatherAnd left me here to cry and cryTell meWhy you no love meWhy you no love meWhy you no even careWhy you no love meWhy you no love meWhy you no will be thereShattered come to find that none of it matteredEmpty like the promise you made meFlat out on the floor oh noHurt me once I let it beHurt me twice youre dead to meThree times makes you familyWhy cant you see Im yoursTell meWhy you no love meWhy you no love me Why you no love meWhy you no even careDont you know I want you OohWhy you no love me Why you no love meWhy you no love me Why you no love meWhy you no will be thereWhy you no love meWhy you no love meWhy you no even careDont you know I want you OohWhy you no love me Why you no love me babyWhy you no love me Why you no love me girlWhy you no will be there Why you no will be thereWhy you no will beWhy you no will be there,Help me understand it Woke up emptyhanded Never heard you say goodbye Do you remember summer said shed go forever Then you turn as cold as the weather And left me here to cry and cry Tell me Why you no love me Why you no love me Why you no even care Why you no love me Why you no love me Why you no will be there Shattered come to find that none of it mattered Empty like the promise you made me Flat out on the floor oh no Hurt me once  I let it be Hurt me twice youre dead to me Three times makes you family Why cant you see  Im yours Tell me Why you no love me Why you no love me  Why you no love me Why you no even care Dont you know  I want you  Ooh Why you no love me  Why you no love me Why you no love me  Why you no love me Why you no will be there Why you no love me Why you no love me Why you no even care Dont you know  I want you  Ooh Why you no love me  Why you no love me baby Why you no love me  Why you no love me girl Why you no will be there  Why you no will be there Why you no will be Why you no will be there,help me understand it woke up emptyhanded never heard you say goodbye do you remember summer said shed go forever then you turn as cold as the weather and left me here to cry and cry tell me why you no love me why you no love me why you no even care why you no love me why you no love me why you no will be there shattered come to find that none of it mattered empty like the promise you made me flat out on the floor oh no hurt me once  i let it be hurt me twice youre dead to me three times makes you family why cant you see  im yours tell me why you no love me why you no love me  why you no love me why you no even care dont you know  i want you  ooh why you no love me  why you no love me why you no love me  why you no love me why you no will be there why you no love me why you no love me why you no even care dont you know  i want you  ooh why you no love me  why you no love me baby why you no love me  why you no love me girl why you no will be there  why you no will be there why you no will be why you no will be there,help understand wake emptyhande never hear say remember summer say shed go forever turn cold weather leave cry tell love love even care love love shatter come find none matter empty promise make flat floor hurt let hurt twice dead time make family see tell love love love even care know want love love love love love love even care know want love love baby love love girl
carry_me_away,"[Verse 1]I'm such a bore, I'm such a bummerThere must be more behind the summerI want someone to make some troubleBeen way too safe inside my bubble, ohTake me out and keep me up all nightLet me live on the wilder side of the light[Chorus]Carry me awayCarry me awayCarry me awayCarry me awayCarry me awayCarry me away[Verse 2]You carnivore, you loose cannonCan I have some more? I can't understand itYou fast car, you foolish spenderYou know you are, and I surrenderSo come on over and wake me upPut some of your tequila in my coffee cupYou know I need you, and that's for sureYou're just the kinda crazy I've been lookin' for[Chorus]Carry me awayCarry me awayCarry me away(Where the sun hits my face all different)Carry me awayCarry me awayCarry me away","I'm such a bore, I'm such a bummerThere must be more behind the summerI want someone to make some troubleBeen way too safe inside my bubble, ohTake me out and keep me up all nightLet me live on the wilder side of the lightCarry me awayCarry me awayCarry me awayCarry me awayCarry me awayCarry me awayYou carnivore, you loose cannonCan I have some more? I can't understand itYou fast car, you foolish spenderYou know you are, and I surrenderSo come on over and wake me upPut some of your tequila in my coffee cupYou know I need you, and that's for sureYou're just the kinda crazy I've been lookin' forCarry me awayCarry me awayCarry me away(Where the sun hits my face all different)Carry me awayCarry me awayCarry me away",Im such a bore Im such a bummerThere must be more behind the summerI want someone to make some troubleBeen way too safe inside my bubble ohTake me out and keep me up all nightLet me live on the wilder side of the lightCarry me awayCarry me awayCarry me awayCarry me awayCarry me awayCarry me awayYou carnivore you loose cannonCan I have some more I cant understand itYou fast car you foolish spenderYou know you are and I surrenderSo come on over and wake me upPut some of your tequila in my coffee cupYou know I need you and thats for sureYoure just the kinda crazy Ive been lookin forCarry me awayCarry me awayCarry me awayWhere the sun hits my face all differentCarry me awayCarry me awayCarry me away,Im such a bore  Im such a bummer There must be more behind the summer I want someone to make some trouble Been way too safe inside my bubble oh Take me out and keep me up all night Let me live on the wilder side of the light Carry me away Carry me away Carry me away Carry me away Carry me away Carry me away You carnivore you loose cannon Can  I have some more  I cant understand it You fast car you foolish spender You know you are and  I surrender So come on over and wake me up Put some of your tequila in my coffee cup You know  I need you and thats for sure Youre just the kinda crazy  Ive been lookin for Carry me away Carry me away Carry me away Where the sun hits my face all different Carry me away Carry me away Carry me away,im such a bore  im such a bummer there must be more behind the summer i want someone to make some trouble been way too safe inside my bubble oh take me out and keep me up all night let me live on the wilder side of the light carry me away carry me away carry me away carry me away carry me away carry me away you carnivore you loose cannon can  i have some more  i cant understand it you fast car you foolish spender you know you are and  i surrender so come on over and wake me up put some of your tequila in my coffee cup you know  i need you and thats for sure youre just the kinda crazy  ive been lookin for carry me away carry me away carry me away where the sun hits my face all different carry me away carry me away carry me away,bore bummer summer want make trouble way safe bubble take keep night let live wilder side light carry away carry away carry away carry away carry away carry away carnivore loose cannon understand fast car foolish spender know surrender come wake put tequila coffee cup know need sure kinda crazy lookin carry away carry away carry away sun hit face different carry away carry away carry away
til_the_right_one_comes,"[Verse 1]Well the lucky in love called themselves winnersAnd losers are sinners who have gone astrayAs if I woke up lonely one morningLooked around and decided I would stay that way[Chorus]You knock me down and you call me crazyYou say I'm never gonna love someoneGive it time now and you might find maybeI'll prove you wrong when the right one comesWon't be long til the right one comes[Verse 2]And I know people broke down and defeatedLost what they needed in some miserable warSo forgive me if I might look around for a minuteBefore jumping right in it, I just want to be sure[Chorus]Some people 'round here been calling me crazySome people say I'll never love someoneThat's alright, give it time and maybeI prove you wrong when the right one comesWon't be long til the right one comes[Verse 3]Now I'm lying in my bed, the end of a long dayHeaded the wrong way down that highway of dreamsWhen you're little unsure of what you're headed forThe end of the road ain't as close as it seems[Chorus]Some people 'round here been calling me crazy""Must be something he's been running from""Stick around now and you might find maybeProve you wrong when the right one comesWon't be long til the right one comesTil the right one comesTil the right one comes[Outro]Who's that knocking at my doorIs it someone I've been looking forAnd who's that throwing arms around meAnd telling me she finally found meTil the right one comesTil the right one comesTil the right one comesTil the right one comesTil the right one comes","Well the lucky in love called themselves winnersAnd losers are sinners who have gone astrayAs if I woke up lonely one morningLooked around and decided I would stay that wayYou knock me down and you call me crazyYou say I'm never gonna love someoneGive it time now and you might find maybeI'll prove you wrong when the right one comesWon't be long til the right one comesAnd I know people broke down and defeatedLost what they needed in some miserable warSo forgive me if I might look around for a minuteBefore jumping right in it, I just want to be sureSome people 'round here been calling me crazySome people say I'll never love someoneThat's alright, give it time and maybeI prove you wrong when the right one comesWon't be long til the right one comesNow I'm lying in my bed, the end of a long dayHeaded the wrong way down that highway of dreamsWhen you're little unsure of what you're headed forThe end of the road ain't as close as it seemsSome people 'round here been calling me crazy""Must be something he's been running from""Stick around now and you might find maybeProve you wrong when the right one comesWon't be long til the right one comesTil the right one comesTil the right one comesWho's that knocking at my doorIs it someone I've been looking forAnd who's that throwing arms around meAnd telling me she finally found meTil the right one comesTil the right one comesTil the right one comesTil the right one comesTil the right one comes",Well the lucky in love called themselves winnersAnd losers are sinners who have gone astrayAs if I woke up lonely one morningLooked around and decided I would stay that wayYou knock me down and you call me crazyYou say Im never gonna love someoneGive it time now and you might find maybeIll prove you wrong when the right one comesWont be long til the right one comesAnd I know people broke down and defeatedLost what they needed in some miserable warSo forgive me if I might look around for a minuteBefore jumping right in it I just want to be sureSome people round here been calling me crazySome people say Ill never love someoneThats alright give it time and maybeI prove you wrong when the right one comesWont be long til the right one comesNow Im lying in my bed the end of a long dayHeaded the wrong way down that highway of dreamsWhen youre little unsure of what youre headed forThe end of the road aint as close as it seemsSome people round here been calling me crazyMust be something hes been running fromStick around now and you might find maybeProve you wrong when the right one comesWont be long til the right one comesTil the right one comesTil the right one comesWhos that knocking at my doorIs it someone Ive been looking forAnd whos that throwing arms around meAnd telling me she finally found meTil the right one comesTil the right one comesTil the right one comesTil the right one comesTil the right one comes,Well the lucky in love called themselves winners And losers are sinners who have gone astray As if  I woke up lonely one morning Looked around and decided  I would stay that way You knock me down and you call me crazy You say  Im never gonna love someone Give it time now and you might find maybe Ill prove you wrong when the right one comes Wont be long til the right one comes And  I know people broke down and defeated Lost what they needed in some miserable war So forgive me if  I might look around for a minute Before jumping right in it  I just want to be sure Some people round here been calling me crazy Some people say  Ill never love someone Thats alright give it time and maybe I prove you wrong when the right one comes Wont be long til the right one comes Now  Im lying in my bed the end of a long day Headed the wrong way down that highway of dreams When youre little unsure of what youre headed for The end of the road aint as close as it seems Some people round here been calling me crazy Must be something hes been running from Stick around now and you might find maybe Prove you wrong when the right one comes Wont be long til the right one comes Til the right one comes Til the right one comes Whos that knocking at my door Is it someone  Ive been looking for And whos that throwing arms around me And telling me she finally found me Til the right one comes Til the right one comes Til the right one comes Til the right one comes Til the right one comes,well the lucky in love called themselves winners and losers are sinners who have gone astray as if  i woke up lonely one morning looked around and decided  i would stay that way you knock me down and you call me crazy you say  im never gonna love someone give it time now and you might find maybe ill prove you wrong when the right one comes wont be long til the right one comes and  i know people broke down and defeated lost what they needed in some miserable war so forgive me if  i might look around for a minute before jumping right in it  i just want to be sure some people round here been calling me crazy some people say  ill never love someone thats alright give it time and maybe i prove you wrong when the right one comes wont be long til the right one comes now  im lying in my bed the end of a long day headed the wrong way down that highway of dreams when youre little unsure of what youre headed for the end of the road aint as close as it seems some people round here been calling me crazy must be something hes been running from stick around now and you might find maybe prove you wrong when the right one comes wont be long til the right one comes til the right one comes til the right one comes whos that knocking at my door is it someone  ive been looking for and whos that throwing arms around me and telling me she finally found me til the right one comes til the right one comes til the right one comes til the right one comes til the right one comes,lucky love call winner loser sinner go astray wake lonely morning look around decide stay way knock call crazy say never go love give time find maybe ill prove wrong right one come long right one come know people break defeat lose need miserable war forgive look minute jump right want sure people round call crazy people say ill never love give time maybe prove wrong right one come long right one come lie bed end long day head wrong way highway dream little unsure head end road be close seem people round call crazy run stick around find maybe prove wrong right one come long right one come right one come right one come knock door look throw arm tell finally find right one come right one come right one come right one come right one come
